Gene,DiffusionScore
PYHIN1,0.00019965629078926296
CAPZA1,0.00019912164670218393
SRP14,0.0001990239688292279
TMPRSS2,0.00019891059058057585
CDKN1A,0.00019877797163399762
PDK1,0.0001985656607802032
SEC63,0.0001984765779803479
RTCB,0.000198415256724211
AP2B1,0.00019837277782714497
TRIM55,0.00019836755182976962
ADRB2,0.00019835372207274403
DDX54,0.00019832732691959278
PAX6,0.00019795000391443053
MAPK3,0.00019784546692794888
FAS,0.000197522919059922
UBL4A,0.00019747234766489847
NUDT21,0.00019731144339707563
OFD1,0.00019724235068782406
DNAJB11,0.00019703451251621129
UQCRC2,0.00019703250589504936
ATP2A2,0.00019685384116549607
MRM1,0.00019672432733978983
SMARCB1,0.00019670768674785909
PSMD11,0.0001965958344303565
TCTN3,0.00019649887233082457
RB1CC1,0.00019649789784012333
OTUB1,0.00019630139886334832
DAXX,0.0001963002714703935
UBA1,0.0001962624701223922
TERF1,0.00019592536035665167
CLTA,0.00019587653459145955
CTBP1,0.000195857254826322
FTL,0.00019574535886567108
PSMC1,0.00019569290619321126
TRIM63,0.00019566871150577346
RALY,0.00019564662745214697
ACTA2,0.00019564020553433764
RPS23,0.0001956023714169888
CYB5R3,0.00019527633938235352
BRD1,0.00019520417397017286
AXL,0.00019500948897871855
WDR77,0.00019496163443836776
ARL13B,0.00019483631932079145
LARS,0.00019481050088406061
BYSL,0.0001945642887376406
SIN3A,0.00019450319517764838
TULP3,0.00019450262297966993
RPL21,0.00019436957916991259
ROR2,0.00019435922854437815
STOM,0.0001942822158024861
SP1,0.00019394403138922253
COX15,0.00019391013383022795
FBP1,0.0001938134218147959
PHF21A,0.00019369953099458812
SAR1B,0.00019331650756740894
MTERF3,0.00019324790461719565
PARK7,0.00019308258660849333
HNRNPAB,0.00019298809238810742
LUC7L2,0.00019295829671688895
HNRNPUL1,0.00019281379543786563
EIF6,0.00019279915776302078
GCN1L1,0.00019259639718669866
TAX1BP1,0.00019249106759516532
LGALS3,0.00019242012972547047
PSMB1,0.000192307879848829
MCM3,0.00019228687882851732
BAG5,0.00019204909030664328
RANBP2,0.00019190358005100709
DPF2,0.00019188593056280467
IGF2BP2,0.0001917456921560856
TKT,0.00019163912283523944
GNL2,0.00019129269844135125
NF2,0.00019127885475112428
DTX2,0.0001910740552462582
NDUFS1,0.00019106241302320988
SMARCD1,0.0001909392838583684
CTNNA1,0.00019085925338373417
MRPS7,0.0001908559075874017
AFG3L2,0.00019082195646456386
HTT,0.0001906818805116273
EIF3A,0.00019065902065691095
MRPL12,0.00019064784395595485
RBM28,0.00019046686123057538
NOTCH1,0.0001904010177777582
MYH10,0.00019020734667867653
NAP1L1,0.00019018172594671272
PSMA5,0.00019001724433564436
SRRT,0.00018989395166194917
EIF2AK2,0.00018985365186174685
CALU,0.00018975946560853557
SRPRB,0.00018975436445144416
FOXO1,0.00018959927814426113
ERBB3,0.0001894754077896543
MAGEB2,0.00018939111302510218
TXN,0.00018934695554209406
NUP50,0.0001892649291533891
KPNA1,0.00018923504139481398
C3orf52,0.0001892318773758764
TRUB2,0.00018913043089395824
TNF,0.00018906751914282935
LGALS1,0.0001890403668473556
SMARCA2,0.0001887842053893333
SMARCC2,0.00018871447862629862
TRIM54,0.00018859089729837157
SRRM1,0.00018851854078709643
RNF130,0.00018851221563802675
VDAC3,0.00018837008953809895
PSMD4,0.0001883312395774693
FAM120A,0.00018831515539923218
CCAR2,0.0001882152600658598
POLR2C,0.00018797167295851754
U2SURP,0.00018791939385675712
HIST1H2BD,0.00018789847985782333
POU5F1,0.0001878165736721366
TRA2B,0.0001878104930067091
RPS27,0.0001877781106703136
SDF2L1,0.00018777791482395634
NCBP1,0.00018754455395899003
INSR,0.0001875235782891398
HINT2,0.00018751649811923513
HNRNPA0,0.00018750931461542175
SHC1,0.00018744043128749807
SNRPD3,0.00018729141431359037
HSF2BP,0.00018722523508885874
RTN4,0.00018711887384916697
TES,0.00018709683565639379
RRS1,0.00018709192815129761
MTOR,0.00018705849373809065
MTIF2,0.0001868906093949316
ATAD3A,0.00018681888074620595
NEDD4L,0.0001867073460828581
ASPH,0.00018660316373619182
PSMC4,0.00018645239526667202
ATP5O,0.00018642268714012832
CPSF7,0.00018639010420710094
KIAA0368,0.00018635271034024385
FAF1,0.00018634567348288866
PPIB,0.00018622392141702505
MB21D1,0.0001862149001669037
PTPN11,0.0001861100041374011
KIF5B,0.00018573601882182885
VAMP3,0.00018556014518732503
ITGB1,0.0001853695826153624
RHOT2,0.00018532374424327474
RFWD2,0.00018513403809995415
UBXN6,0.00018512372554301587
PSMC6,0.00018500987556669817
PRPF6,0.00018500592456296633
SND1,0.00018487839683098444
PIAS1,0.00018486532923148218
VWA8,0.00018475443477631746
MAD2L2,0.00018466318842441738
CORO1C,0.00018463185976051098
APC,0.00018461784721935103
EIF4A1,0.00018461456700695177
SLIRP,0.00018460528432884832
CBX5,0.0001845348449519063
UBE2N,0.0001842987866629092
SGTA,0.00018419431638296864
ATP6AP2,0.00018405889723387765
UBE2D2,0.0001839036394856985
HECW2,0.00018378453540647573
PTCD3,0.00018375630515922892
ATP5F1,0.0001837097158132119
RMDN3,0.00018370542124669122
CDKN2A,0.00018362129264181507
HIST1H2BK,0.00018351778825480966
ACLY,0.00018348258077849417
RPTOR,0.00018338870080179232
TERF2,0.0001833883592401585
TMEM106B,0.00018334840788127425
TTYH1,0.0001833110065297927
XRN2,0.00018317761160964474
KLF8,0.00018300677553772802
TGFB1,0.00018296344559814222
KTN1,0.00018275207861928998
KAT5,0.00018267011913830018
TCTN2,0.00018265382482884573
POLD1,0.00018260345416114179
TCEB2,0.00018255812264382265
RBM42,0.00018254499949194204
TMPRSS4,0.0001823947622272402
CDC34,0.00018222160619801178
DNM1L,0.00018219445520994192
EEF1D,0.0001821487741527638
DCTN2,0.00018204742433175345
TACO1,0.000181882106492439
COPE,0.00018187861855393941
ZYX,0.00018176275634791472
RCHY1,0.0001817226003065427
SRP72,0.00018170698613282957
POLR1E,0.0001810804405751936
SMAD2,0.00018105098485508524
GNL3,0.00018103896972915994
EIF3B,0.00018099313781389678
KRTAP10-3,0.00018094077304180842
SNRPD1,0.0001809085218553649
SYVN1,0.0001809014504949953
RARS,0.00018071647895824376
MARS,0.00018069823156811104
KRTAP10-7,0.0001801768232907659
BARD1,0.00017990453494395975
MRPS27,0.0001795644935685727
DCAF7,0.00017954896428477185
HP1BP3,0.00017954587778193072
HIF1AN,0.0001794637561186465
PPM1G,0.0001793032339272984
TRA2A,0.00017905983794888502
C11orf52,0.00017892160186924025
MLLT4,0.00017859415043782655
AARS2,0.0001785908767208022
HSPA6,0.00017852130289772798
COX8A,0.00017830567082083743
RB1,0.00017829586473808585
UBR4,0.00017808666474290367
MSN,0.00017807881732468834
SMG7,0.00017798597667364647
CALM3,0.00017794378272347635
DDX18,0.00017791573937124154
RRBP1,0.0001774896293483288
AATF,0.00017730979177453011
PXN,0.0001771755755393214
RPS12,0.0001770704758401093
ATM,0.00017706987248514654
ALDH3A2,0.0001769114235415597
NDUFA4,0.00017685257513891744
HIST2H2AC,0.00017678765398931523
DAP3,0.0001767242556489471
PDIA6,0.00017647187263006913
HDGF,0.00017631833229839026
KBTBD4,0.00017630203358500447
PGK1,0.00017628821455831158
NOLC1,0.00017609656423681516
AHNAK,0.00017605204946519784
AMOT,0.00017604645638560548
ZNF746,0.0001759674450699124
TRAF1,0.00017594968065528393
TMEM14B,0.00017571794615513613
UCHL5,0.00017556794331595425
IKZF3,0.0001755255046778929
CEP170,0.00017548698776822388
TSR1,0.0001754718653210553
LDHB,0.00017543818417532965
DARS,0.00017532960188134178
TOMM40,0.00017521037008065847
ANXA1,0.00017516176076531558
IRAK1,0.00017513270551589057
ACTN1,0.0001751278969424489
GPR45,0.0001751236949819398
SF3B4,0.00017510492142340433
NRP1,0.00017496116148042501
RPL38,0.00017489937816810808
RPL32,0.00017485003494885595
NDC80,0.0001746726504558582
HYOU1,0.00017463653214189035
RBM4,0.0001743999535704713
SART1,0.00017427867404373542
MAPK14,0.0001736227766757391
PPP1R12A,0.0001736161122541331
RAB3B,0.00017359102984185518
PPARG,0.00017355519427207205
PDHB,0.00017349918500517662
EBAG9,0.00017343483246460865
EBNA1BP2,0.00017339977014295022
BCLAF1,0.0001733503330139643
RRP1B,0.00017315100862125548
ARRB1,0.00017312933809516103
SH3KBP1,0.00017311619671469435
ACTR2,0.00017309122174400966
C1orf35,0.00017299756415085167
GPX8,0.00017284385287717928
PHLPP1,0.0001727117317133384
KCNE3,0.00017256961785868183
CD81,0.0001724585981353704
SMC2,0.00017239618807552922
POLR1C,0.00017229572628112106
ILK,0.00017226495960133743
MMS19,0.00017223402415069173
MAP4,0.00017214686034781318
STAT1,0.00017180177657174787
GLDC,0.00017179933549845184
INF2,0.0001717618246413321
PRPF4B,0.00017175504408218926
PRDX2,0.0001717414767094541
SPDL1,0.00017172691557544595
NDUFA9,0.0001715762491367366
PFDN5,0.00017153545392328115
RPS26,0.00017121993287807127
PRKCI,0.00017121408705529756
MRPS34,0.00017116491312359834
HSPA1B,0.0001711635218989106
MAVS,0.0001709650971539887
YTHDF2,0.00017080377197261297
EEF1A2,0.00017064027344167594
GFM1,0.00017060555039126254
GOPC,0.0001705212465472308
DHFRL1,0.00017049914631706684
PSMA4,0.0001702450562863767
CSNK1E,0.00017023863444999687
RBM25,0.00017023020836881537
KRT34,0.00016989067293944528
FAM209A,0.00016979298001864535
BASP1,0.00016964281753109993
MTIF3,0.0001695366981998131
TCF4,0.0001695298895115908
EPB41L5,0.00016952092463007315
KPRP,0.00016947286578379627
CSE1L,0.00016912036047780378
CEP128,0.00016909511940234697
NCAPH,0.00016895890006424604
PSMD12,0.00016880704427114205
TSPAN15,0.00016877946647087335
YTHDF1,0.00016877766478674586
PRG2,0.0001687743286888343
NCOR1,0.00016864007488414832
KIAA1715,0.00016863456645240183
TUBB2A,0.00016862546907118653
ALDOA,0.00016848189655475787
HMOX2,0.00016836512337048876
PSMA6,0.00016817019614668858
SP7,0.0001681194992836324
TJP1,0.00016806013252398662
RPL36AL,0.0001678637705783517
SERPINH1,0.00016766292178355558
FUBP1,0.00016755374945475997
PRKAR1A,0.00016745801552563576
ACACA,0.00016732944080576258
SMN1,0.0001673030396365806
IPO7,0.00016722136992962147
FNDC3A,0.00016713217200649066
MRPS31,0.00016710437149192588
UBE2D1,0.00016710307002144935
RRP12,0.0001670940110670413
MSH2,0.00016705309478819356
NDUFS7,0.00016701522382380878
USP4,0.0001669781515770905
MRPS18B,0.00016695733411182812
SKP2,0.00016684934853457663
HNRNPH3,0.00016664476969618783
SOAT1,0.0001666227746275458
PSMD13,0.0001665511225840505
FLNB,0.0001665300425331195
RUNX1,0.00016649967086098319
ACTBL2,0.0001663841271358361
AUH,0.00016617787185266148
LATS2,0.00016611202046555113
DNAJB1,0.00016604036255699444
MIB1,0.00016602753052826798
MCM4,0.00016599750098402285
FGFR3,0.0001659097031966373
P4HA1,0.0001658817114522887
SF1,0.00016585720557120293
KANK2,0.00016562225196407667
DDX56,0.00016559607804651595
EIF3F,0.0001655561400580805
PXMP2,0.00016544262415030652
ABI2,0.00016536347864727153
EPHA7,0.00016530538561058202
BCOR,0.00016526325703852604
PSMD6,0.00016520860287896685
SSX2IP,0.00016509230534089147
GPR17,0.00016503738140637687
SENP3,0.00016495563862833513
LBR,0.00016484068012834346
MRPS35,0.0001647831914424494
GSPT1,0.00016469983554048985
ZDHHC17,0.00016468525997155676
HNRNPH2,0.0001646428624215239
EIF4ENIF1,0.00016463428423037687
ACTR3,0.00016453709321307924
PRDX3,0.0001643954895416497
PLOD1,0.00016437096708217267
HSPE1,0.00016434579751115378
UBAP2L,0.00016408303044787025
PTRF,0.00016401918113972914
TSG101,0.00016390856766983057
HIST1H1D,0.00016387820292147035
CYB5B,0.0001637707831637345
DDX27,0.00016374034713443012
MAGED1,0.0001635896241011761
RANGAP1,0.00016354891673547945
SSSCA1,0.00016349765559800565
VASP,0.00016346779557464722
ARIH2,0.00016323935308498616
BRIX1,0.00016323599767765392
DNAJC25,0.00016315482166052767
RPLP1,0.00016306584182003124
PRKCA,0.00016303076351010273
TNPO1,0.00016302485474770952
SAR1A,0.00016294621215366328
PGRMC2,0.00016271856407122458
WDR6,0.00016271558498570773
IQCB1,0.00016266278530559523
PARD3,0.00016249554908383945
CCDC6,0.00016248899810624356
FLOT2,0.00016243841371615697
CIAO1,0.0001623926129658046
NAT10,0.0001623761038694747
STK11,0.00016224669091210108
NUDC,0.00016220355438682554
SRPR,0.00016219933631127898
FUBP3,0.00016206465857397187
HSPA1L,0.00016203816878036323
SNRPA1,0.00016203072386248465
IRS4,0.00016194658902823629
HLA-A,0.00016190320321374688
TIMP2,0.0001618944267503999
RPS17,0.00016185651253232405
MRRF,0.00016182073479383715
AHCY,0.0001618184020664192
EIF2S3,0.0001618047219654995
S100P,0.00016179301846003545
FLII,0.00016176813189346567
SUGT1,0.00016167865083026347
HDAC3,0.00016164542974209797
IKZF1,0.00016164465836549142
ACIN1,0.00016163824135123145
FASTKD5,0.00016156867653973364
GOT1,0.00016156783296953305
KMT2A,0.00016145531166396798
ASXL1,0.00016109670928377614
NDUFV1,0.0001610420484501029
TTN,0.00016101020552276686
EMC4,0.00016091538198058353
MBD3,0.00016079699063250032
BANP,0.0001607473364912489
AHSA1,0.00016070160046175998
SF3A3,0.00016069682566469319
ZFR,0.00016050424083420504
POMK,0.0001604533436071073
TECR,0.00016032361814029647
PANX1,0.00016030867159992935
ATXN2,0.00016027404452943867
KEAP1,0.00016026771051131354
DNAJC9,0.00016025282289011106
PTCH1,0.0001601298708242791
RPS28,0.00015992686091144713
MRPS23,0.00015989530767685382
CEP250,0.0001598676371430002
DYNC1I2,0.00015984684260899834
SNRPE,0.00015980420055887869
TRIP13,0.00015973696465139054
METTL3,0.00015959014417783334
OSBPL8,0.00015957547128277573
AGPAT1,0.00015955524130115186
PCDH7,0.0001595273894952842
UBE2D3,0.0001594710461508769
GNB1,0.0001592675142419184
TJP2,0.0001592647802172262
RECQL,0.00015923534289061326
TPT1,0.00015902551037302566
CKAP5,0.00015888616504190696
USP10,0.00015886695567064458
SRSF4,0.00015885507874267913
FHL3,0.00015873485285868217
MRE11A,0.00015849597892046583
LEMD3,0.00015841103221263275
MYO18A,0.00015837636393303651
DHX36,0.0001583642857878558
MGST3,0.00015830557330513464
TNRC6B,0.00015828222858554165
FOS,0.00015828013390266915
DHX8,0.00015822121208069573
PTK2,0.00015812800486827001
ACTA1,0.0001580916199365983
TNRC6A,0.0001579922949285416
POLR2E,0.00015781352868851346
NSUN2,0.00015772169547349752
COPB1,0.0001576949348579118
NOP58,0.00015757975003602784
PUM1,0.00015737980200811378
FMR1,0.00015730244725940183
FKBP4,0.00015728853052412097
MID2,0.00015724158801363474
RCN2,0.00015721145385397012
LGALS3BP,0.00015716774802209882
ADAR,0.00015700258821541753
ETFA,0.0001569064171101334
SLC25A46,0.00015690306750914954
EPB41L2,0.00015681500200546105
RBBP5,0.00015673797235870058
RBM34,0.0001565955405148813
CD79A,0.00015650252193252402
NFKB1,0.0001564057351601568
RDX,0.00015628888603731741
GLTSCR2,0.0001562063995405963
DST,0.00015612435766737716
CBX6,0.00015611549756152835
STX17,0.00015608741305248822
RBFOX2,0.0001559999499572379
PNN,0.00015592741959671681
NHP2L1,0.00015582194968414014
DCUN1D1,0.00015579051454656066
CACYBP,0.0001557838092805492
VCL,0.0001557538513157396
ASXL2,0.00015556757738077322
AP2A1,0.0001554052439001771
KLF15,0.00015532461437771624
CELF1,0.00015512362012231858
KRT19,0.00015502057024905215
EBP,0.0001549749940931267
RND3,0.00015491116239520713
PFKP,0.0001548785271004301
CNOT1,0.0001548513862051929
ARF4,0.0001546939412673717
PPP2R2A,0.00015460177465642872
H1FX,0.00015457828176485713
IGF2R,0.00015457775361489584
HNRNPCL2,0.00015435094170292352
DIABLO,0.00015401471007345767
EHMT2,0.00015390426363180726
AURKAIP1,0.00015386385480783822
GADD45GIP1,0.00015382168276415986
NDUFS2,0.0001538029017385252
MRPS5,0.00015380104859719372
RET,0.0001537846225483878
DVL3,0.00015378429782725533
MCM6,0.00015376137146462106
PCBP2,0.00015374681924762288
SMC4,0.00015368090232344484
TRMT61B,0.00015359684764018665
SMARCE1,0.00015338201063864424
NPTN,0.00015317129396707956
MRPS22,0.00015305101026539882
C6orf203,0.0001530071290214558
YBX2,0.00015295773527440194
METTL15,0.0001529107615986253
MFAP1,0.00015270636753681734
TPI1,0.00015269502731936557
CDK4,0.00015257107906944075
PRRC2C,0.00015238407798898298
SET,0.00015235938551479852
POGZ,0.0001523250451200275
AGRN,0.0001523021420748548
MTG2,0.00015214331533706382
NOC2L,0.0001519469924440099
MARK2,0.00015182728012527258
CEP70,0.00015175032142020396
RPL29,0.0001517271323130161
SLC25A1,0.00015168611909505258
LGR4,0.00015166267859435573
AMBRA1,0.0001515592344113292
DIRAS3,0.0001515377671674088
MYO1B,0.00015146326263012642
STX5,0.00015133897198863475
PA2G4,0.00015126935266842302
RPL34,0.0001511958256652245
HNRNPUL2,0.0001511745244379713
KRTAP10-9,0.00015085060127422107
VRK1,0.00015079687180646147
CEP135,0.000150743266142199
CSDE1,0.00015064084887833905
ERGIC1,0.00015056871997235621
CARM1,0.00015054671892683166
UBXN7,0.00015051771732505176
MRPS24,0.00015017633100063577
UBQLN4,0.00015014349481113013
S100A9,0.0001501029145054693
TLX3,0.00014996748731064516
PSME1,0.0001499052449291585
CLEC4D,0.00014978186569650966
DDX19B,0.00014955059503837098
CCND1,0.0001494497803616886
CLU,0.00014937274890059252
DYNLL2,0.00014922274572616286
HNF4A,0.00014920981058562515
SPAG9,0.00014920015791346634
MRPS2,0.00014917533746388987
CREB3,0.0001491543287711615
KHSRP,0.00014914114796195463
PDLIM7,0.00014911579616757326
TEX101,0.0001490809834432845
CNBP,0.00014905511344869184
MTA1,0.000149024198824939
ICAM1,0.0001489200346066534
DSG2,0.00014890028268336745
ATXN2L,0.00014889568103987783
NUP62,0.00014885812104369346
LMO2,0.00014872974752775961
SRSF10,0.00014860798871471398
POP1,0.00014859684635634167
MAP2K2,0.00014857514659009411
CHCHD3,0.0001485640833913735
RAB25,0.000148519760262079
FASTKD2,0.00014851797527024014
PGAM5,0.00014847966656834853
MRPL4,0.00014839035776632742
TCF7L2,0.00014792271398724358
HCFC1,0.0001477502390825333
CEP55,0.00014773941561361623
CBX1,0.0001476119763233904
PPIE,0.0001474658986933722
ACTR1A,0.00014742617415852634
ZMYM2,0.00014738826585836628
KNOP1,0.00014736755760049445
SCRIB,0.0001472784313150209
KIFC3,0.00014727191346166165
STOML2,0.00014720349734670524
PEBP1,0.00014717830873155554
WHSC1,0.00014706930359132317
CALD1,0.00014705869080436674
EFNB1,0.00014705480794193534
TPM1,0.00014703576692969236
PAICS,0.00014698574972534716
ALK,0.0001469700182921849
NBPF19,0.00014693813776951565
MTHFD1,0.0001468266913138063
NCK2,0.00014654990231224163
PRPF3,0.00014649964387396052
SF3A2,0.0001464940553040758
MSH6,0.0001464662365707481
RNF40,0.00014645105844021902
SEPT9,0.0001464473538598429
CMTM5,0.00014642484843712872
NEIL1,0.00014637611144556072
PICALM,0.00014635298637143048
TFG,0.00014628085664495301
PRRC2B,0.0001462193675150596
DNM2,0.0001462147763756639
PNMA2,0.00014594480571848047
NUP93,0.00014594234382587265
PRPF4,0.00014593071580653425
STT3B,0.00014588823978174272
GARS,0.00014588666760736345
VPS35,0.0001458780571156151
CKB,0.00014584264042729255
PRKD2,0.0001457166031636275
ITSN1,0.00014562361749777437
MIF,0.00014559025466842932
HIST1H2BC,0.0001454896788520958
